                                                         Time |                                                          Attitude S/C Frame (SAT, J2000) |                                                                   Angular Momentum [Nms] |                                                                 Angular Velocity [rad/s] |                                                                                                                                                 q-Sliding Control | 
      Name |                       UTC |            dt [msec] |       q[0] |       q[1] |       q[2] |       q[3] |   ra [deg] |   de [deg] |   az [deg] |      hb[0] |      hb[1] |      hb[2] |      hi[0] |      hi[1] |      hi[2] |  abs [Nms] |      wb[0] |      wb[1] |      wb[2] |      wi[0] |      wi[1] |      wi[2] | abs [dg/s] |       q[0] |       q[1] |       q[2] |       q[3] |      wb[0] |      wb[1] |      wb[2] |     wb_dot[0] |     wb_dot[1] |     wb_dot[2] |  V |  T |  Error [deg] |  NADIR-SUN |  STact-SUN | STact-Earth | 
       889 |   2020/06/01 06:13:29.000 |                89000 |  0.9367139 |  0.1234210 |  0.3212508 |  0.0642779 |  19.651999 |  35.871810 | 165.731550 |    0.03023 |   -0.08636 |    0.00100 |    0.00728 |    0.09121 |   -0.00031 |    0.09150 |    0.00660 |   -0.01913 |   -0.00010 |    0.00134 |    0.02019 |    0.00012 |    1.15955 |  0.9381694 |  0.1192487 |  0.3161360 |  0.0753385 |   0.000191 |  -0.002009 |   0.000135 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.677 |     99.640 |      62.367 | 
       890 |   2020/06/01 06:13:29.100 |                89100 |  0.9370364 |  0.1234677 |  0.3203277 |  0.0640945 |  19.619830 |  35.766984 | 165.787211 |    0.02871 |   -0.08383 |    0.00104 |    0.00663 |    0.08837 |   -0.00074 |    0.08862 |    0.00626 |   -0.01858 |   -0.00007 |    0.00120 |    0.01956 |    0.00002 |    1.12309 |  0.9382027 |  0.1192378 |  0.3160412 |  0.0753394 |   0.000191 |  -0.002009 |   0.000135 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.678 |     99.641 |      62.344 | 
       891 |   2020/06/01 06:13:29.200 |                89200 |  0.9373481 |  0.1235102 |  0.3194324 |  0.0639233 |  19.588716 |  35.665232 | 165.840270 |    0.02718 |   -0.08133 |    0.00094 |    0.00588 |    0.08555 |   -0.00106 |    0.08575 |    0.00592 |   -0.01802 |   -0.00009 |    0.00104 |    0.01894 |   -0.00006 |    1.08688 |  0.9382360 |  0.1192269 |  0.3159462 |  0.0753403 |   0.000191 |  -0.002011 |   0.000136 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.679 |     99.643 |      62.322 | 
       892 |   2020/06/01 06:13:29.300 |                89300 |  0.9376490 |  0.1235490 |  0.3185648 |  0.0637645 |  19.558715 |  35.566523 | 165.890699 |    0.02565 |   -0.07883 |    0.00095 |    0.00519 |    0.08273 |   -0.00146 |    0.08291 |    0.00558 |   -0.01747 |   -0.00007 |    0.00090 |    0.01832 |   -0.00016 |    1.05087 |  0.9382693 |  0.1192159 |  0.3158513 |  0.0753412 |   0.000191 |  -0.002011 |   0.000136 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.681 |     99.644 |      62.301 | 
       893 |   2020/06/01 06:13:29.400 |                89400 |  0.9379395 |  0.1235821 |  0.3177249 |  0.0636176 |  19.529506 |  35.470906 | 165.938681 |    0.02413 |   -0.07635 |    0.00119 |    0.00463 |    0.07992 |   -0.00205 |    0.08008 |    0.00524 |   -0.01692 |    0.00000 |    0.00079 |    0.01770 |   -0.00031 |    1.01506 |  0.9383026 |  0.1192050 |  0.3157563 |  0.0753421 |   0.000191 |  -0.002013 |   0.000136 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.682 |     99.645 |      62.280 | 
       894 |   2020/06/01 06:13:29.500 |                89500 |  0.9382198 |  0.1236098 |  0.3169126 |  0.0634826 |  19.501123 |  35.378353 | 165.984200 |    0.02260 |   -0.07389 |    0.00107 |    0.00386 |    0.07714 |   -0.00235 |    0.07727 |    0.00490 |   -0.01638 |   -0.00001 |    0.00062 |    0.01708 |   -0.00038 |    0.97958 |  0.9383359 |  0.1191941 |  0.3156612 |  0.0753430 |   0.000191 |  -0.002013 |   0.000136 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.683 |     99.646 |      62.261 | 
       895 |   2020/06/01 06:13:29.600 |                89600 |  0.9384900 |  0.1236313 |  0.3161278 |  0.0633593 |  19.473437 |  35.288874 | 166.027331 |    0.02107 |   -0.07144 |    0.00160 |    0.00347 |    0.07435 |   -0.00318 |    0.07450 |    0.00456 |   -0.01584 |    0.00013 |    0.00055 |    0.01646 |   -0.00059 |    0.94426 |  0.9383692 |  0.1191831 |  0.3155661 |  0.0753439 |   0.000191 |  -0.002015 |   0.000136 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.685 |     99.647 |      62.242 | 
       896 |   2020/06/01 06:13:29.700 |                89700 |  0.9387505 |  0.1236454 |  0.3153705 |  0.0632474 |  19.446240 |  35.202489 | 166.068191 |    0.01954 |   -0.06900 |    0.00146 |    0.00268 |    0.07159 |   -0.00347 |    0.07173 |    0.00422 |   -0.01530 |    0.00011 |    0.00038 |    0.01585 |   -0.00066 |    0.90933 |  0.9384025 |  0.1191721 |  0.3154709 |  0.0753447 |   0.000191 |  -0.002015 |   0.000136 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.686 |     99.649 |      62.224 | 
       897 |   2020/06/01 06:13:29.800 |                89800 |  0.9390008 |  0.1236556 |  0.3146402 |  0.0631480 |  19.420018 |  35.119080 | 166.106513 |    0.01801 |   -0.06658 |    0.00165 |    0.00208 |    0.06884 |   -0.00403 |    0.06899 |    0.00388 |   -0.01476 |    0.00017 |    0.00025 |    0.01524 |   -0.00080 |    0.87466 |  0.9384359 |  0.1191612 |  0.3153757 |  0.0753456 |   0.000191 |  -0.002017 |   0.000136 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.687 |     99.650 |      62.206 | 
       898 |   2020/06/01 06:13:29.900 |                89900 |  0.9392415 |  0.1236592 |  0.3139372 |  0.0630603 |  19.394384 |  35.038706 | 166.142513 |    0.01648 |   -0.06417 |    0.00178 |    0.00144 |    0.06610 |   -0.00454 |    0.06627 |    0.00354 |   -0.01423 |    0.00021 |    0.00012 |    0.01464 |   -0.00093 |    0.84032 |  0.9384692 |  0.1191502 |  0.3152804 |  0.0753465 |   0.000191 |  -0.002017 |   0.000136 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.689 |     99.651 |      62.190 | 
       899 |   2020/06/01 06:13:30.000 |                90000 |  0.9394724 |  0.1236584 |  0.3132610 |  0.0629851 |  19.369613 |  34.961294 | 166.176041 |    0.01495 |   -0.06177 |    0.00166 |    0.00064 |    0.06339 |   -0.00485 |    0.06357 |    0.00320 |   -0.01370 |    0.00020 |   -0.00005 |    0.01404 |   -0.00100 |    0.80630 |  0.9385025 |  0.1191392 |  0.3151851 |  0.0753474 |   0.000191 |  -0.002019 |   0.000137 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.690 |     99.652 |      62.174 | 
       900 |   2020/06/01 06:13:30.100 |                90100 |  0.9396935 |  0.1236541 |  0.3126116 |  0.0629225 |  19.345827 |  34.886798 | 166.207033 |    0.01342 |   -0.05939 |    0.00168 |   -0.00007 |    0.06068 |   -0.00528 |    0.06091 |    0.00286 |   -0.01318 |    0.00021 |   -0.00020 |    0.01344 |   -0.00111 |    0.77261 |  0.9385359 |  0.1191282 |  0.3150897 |  0.0753483 |   0.000191 |  -0.002019 |   0.000137 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.692 |     99.653 |      62.159 | 
       901 |   2020/06/01 06:13:30.200 |                90200 |  0.9399050 |  0.1236443 |  0.3119889 |  0.0628722 |  19.322746 |  34.815261 | 166.235644 |    0.01188 |   -0.05702 |    0.00183 |   -0.00071 |    0.05798 |   -0.00582 |    0.05827 |    0.00252 |   -0.01265 |    0.00026 |   -0.00033 |    0.01284 |   -0.00124 |    0.73932 |  0.9385692 |  0.1191172 |  0.3149943 |  0.0753492 |   0.000191 |  -0.002021 |   0.000137 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.693 |     99.653 |      62.145 | 
       902 |   2020/06/01 06:13:30.300 |                90300 |  0.9401073 |  0.1236289 |  0.3113928 |  0.0628340 |  19.300309 |  34.746676 | 166.261911 |    0.01035 |   -0.05466 |    0.00189 |   -0.00140 |    0.05529 |   -0.00628 |    0.05566 |    0.00218 |   -0.01213 |    0.00029 |   -0.00048 |    0.01225 |   -0.00136 |    0.70644 |  0.9386026 |  0.1191061 |  0.3148988 |  0.0753501 |   0.000191 |  -0.002021 |   0.000137 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.694 |     99.654 |      62.133 | 
       903 |   2020/06/01 06:13:30.400 |                90400 |  0.9403000 |  0.1236096 |  0.3108231 |  0.0628084 |  19.278759 |  34.680975 | 166.285702 |    0.00882 |   -0.05232 |    0.00175 |   -0.00222 |    0.05263 |   -0.00658 |    0.05308 |    0.00184 |   -0.01161 |    0.00027 |   -0.00066 |    0.01166 |   -0.00143 |    0.67396 |  0.9386360 |  0.1190951 |  0.3148032 |  0.0753510 |   0.000192 |  -0.002023 |   0.000137 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.696 |     99.654 |      62.121 | 
       904 |   2020/06/01 06:13:30.500 |                90500 |  0.9404833 |  0.1235870 |  0.3102796 |  0.0627958 |  19.258159 |  34.618129 | 166.306983 |    0.00728 |   -0.04998 |    0.00176 |   -0.00296 |    0.04997 |   -0.00701 |    0.05054 |    0.00150 |   -0.01110 |    0.00028 |   -0.00081 |    0.01107 |   -0.00154 |    0.64197 |  0.9386694 |  0.1190840 |  0.3147076 |  0.0753519 |   0.000192 |  -0.002024 |   0.000137 |      0.000001 |     -0.000010 |      0.000001 |  1 |  1 |            - |    128.697 |     99.654 |      62.110 | 
       905 |   2020/06/01 06:13:30.600 |                90600 |  0.9406574 |  0.1235600 |  0.3097624 |  0.0627959 |  19.238366 |  34.558151 | 166.325836 |    0.00575 |   -0.04766 |    0.00172 |   -0.00373 |    0.04732 |   -0.00739 |    0.04804 |    0.00116 |   -0.01059 |    0.00029 |   -0.00098 |    0.01048 |   -0.00163 |    0.61050 |  0.9387027 |  0.1190730 |  0.3146120 |  0.0753528 |   0.000192 |  -0.002024 |   0.000137 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.698 |     99.654 |      62.100 | 
       906 |   2020/06/01 06:13:30.700 |                90700 |  0.9408220 |  0.1235304 |  0.3092710 |  0.0628091 |  19.219592 |  34.500980 | 166.342146 |    0.00422 |   -0.04536 |    0.00147 |   -0.00462 |    0.04470 |   -0.00761 |    0.04557 |    0.00082 |   -0.01008 |    0.00024 |   -0.00117 |    0.00990 |   -0.00169 |    0.57957 |  0.9387361 |  0.1190619 |  0.3145163 |  0.0753537 |   0.000192 |  -0.002026 |   0.000137 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.700 |     99.654 |      62.092 | 
       907 |   2020/06/01 06:13:30.800 |                90800 |  0.9409777 |  0.1234960 |  0.3088057 |  0.0628348 |  19.201529 |  34.446664 | 166.356084 |    0.00268 |   -0.04306 |    0.00190 |   -0.00512 |    0.04205 |   -0.00838 |    0.04319 |    0.00048 |   -0.00957 |    0.00036 |   -0.00127 |    0.00932 |   -0.00188 |    0.54949 |  0.9387695 |  0.1190508 |  0.3144206 |  0.0753546 |   0.000192 |  -0.002026 |   0.000138 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.701 |     99.653 |      62.084 | 
       908 |   2020/06/01 06:13:30.900 |                90900 |  0.9411246 |  0.1234550 |  0.3083664 |  0.0628725 |  19.183913 |  34.395241 | 166.367796 |    0.00115 |   -0.04078 |    0.00171 |   -0.00598 |    0.03945 |   -0.00865 |    0.04083 |    0.00014 |   -0.00907 |    0.00032 |   -0.00146 |    0.00874 |   -0.00195 |    0.51999 |  0.9388030 |  0.1190398 |  0.3143248 |  0.0753555 |   0.000192 |  -0.002028 |   0.000138 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.702 |     99.652 |      62.078 | 
       909 |   2020/06/01 06:13:31.000 |                91000 |  0.9412623 |  0.1234119 |  0.3079526 |  0.0629237 |  19.167351 |  34.346567 | 166.376951 |   -0.00039 |   -0.03851 |    0.00163 |   -0.00678 |    0.03686 |   -0.00901 |    0.03854 |   -0.00020 |   -0.00857 |    0.00032 |   -0.00163 |    0.00817 |   -0.00204 |    0.49138 |  0.9388364 |  0.1190287 |  0.3142290 |  0.0753564 |   0.000192 |  -0.002028 |   0.000138 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.704 |     99.651 |      62.072 | 
       910 |   2020/06/01 06:13:31.100 |                91100 |  0.9413907 |  0.1233682 |  0.3075641 |  0.0629887 |  19.152074 |  34.300581 | 166.383425 |   -0.00192 |   -0.03625 |    0.00097 |   -0.00794 |    0.03429 |   -0.00891 |    0.03631 |   -0.00054 |   -0.00807 |    0.00017 |   -0.00189 |    0.00761 |   -0.00201 |    0.46355 |  0.9388698 |  0.1190175 |  0.3141331 |  0.0753573 |   0.000192 |  -0.002030 |   0.000138 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.705 |     99.649 |      62.068 | 
       911 |   2020/06/01 06:13:31.200 |                91200 |  0.9415097 |  0.1233247 |  0.3072009 |  0.0630680 |  19.138188 |  34.257247 | 166.387163 |   -0.00346 |   -0.03400 |    0.00098 |   -0.00869 |    0.03171 |   -0.00935 |    0.03419 |   -0.00088 |   -0.00757 |    0.00018 |   -0.00205 |    0.00704 |   -0.00212 |    0.43703 |  0.9389032 |  0.1190064 |  0.3140372 |  0.0753582 |   0.000192 |  -0.002030 |   0.000138 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.706 |     99.646 |      62.066 | 
       912 |   2020/06/01 06:13:31.300 |                91300 |  0.9416200 |  0.1232768 |  0.3068630 |  0.0631600 |  19.125003 |  34.216693 | 166.388539 |   -0.00499 |   -0.03176 |    0.00091 |   -0.00950 |    0.02915 |   -0.00972 |    0.03216 |   -0.00122 |   -0.00708 |    0.00018 |   -0.00222 |    0.00647 |   -0.00221 |    0.41182 |  0.9389367 |  0.1189953 |  0.3139412 |  0.0753591 |   0.000192 |  -0.002032 |   0.000138 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.708 |     99.643 |      62.065 | 
       913 |   2020/06/01 06:13:31.400 |                91400 |  0.9417213 |  0.1232263 |  0.3065503 |  0.0632653 |  19.112793 |  34.178848 | 166.387408 |   -0.00653 |   -0.02953 |    0.00068 |   -0.01041 |    0.02660 |   -0.00996 |    0.03025 |   -0.00157 |   -0.00659 |    0.00014 |   -0.00242 |    0.00591 |   -0.00227 |    0.38812 |  0.9389701 |  0.1189842 |  0.3138451 |  0.0753600 |   0.000192 |  -0.002032 |   0.000138 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.709 |     99.640 |      62.065 | 
       914 |   2020/06/01 06:13:31.500 |                91500 |  0.9418140 |  0.1231725 |  0.3062627 |  0.0633839 |  19.101436 |  34.143722 | 166.383836 |   -0.00807 |   -0.02731 |    0.00080 |   -0.01111 |    0.02405 |   -0.01049 |    0.02849 |   -0.00191 |   -0.00610 |    0.00018 |   -0.00257 |    0.00534 |   -0.00240 |    0.36634 |  0.9390036 |  0.1189730 |  0.3137490 |  0.0753609 |   0.000192 |  -0.002034 |   0.000139 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.710 |     99.636 |      62.066 | 
       915 |   2020/06/01 06:13:31.600 |                91600 |  0.9418978 |  0.1231166 |  0.3060001 |  0.0635160 |  19.091101 |  34.111264 | 166.377733 |   -0.00960 |   -0.02511 |    0.00018 |   -0.01225 |    0.02154 |   -0.01043 |    0.02688 |   -0.00225 |   -0.00561 |    0.00004 |   -0.00282 |    0.00479 |   -0.00239 |    0.34651 |  0.9390370 |  0.1189619 |  0.3136529 |  0.0753618 |   0.000192 |  -0.002034 |   0.000139 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.712 |     99.631 |      62.068 | 
       916 |   2020/06/01 06:13:31.700 |                91700 |  0.9419726 |  0.1230594 |  0.3057621 |  0.0636619 |  19.081889 |  34.081441 | 166.369045 |   -0.01114 |   -0.02291 |    0.00047 |   -0.01286 |    0.01900 |   -0.01109 |    0.02548 |   -0.00259 |   -0.00513 |    0.00012 |   -0.00294 |    0.00423 |   -0.00255 |    0.32933 |  0.9390705 |  0.1189507 |  0.3135567 |  0.0753627 |   0.000192 |  -0.002036 |   0.000139 |      0.000001 |     -0.000019 |      0.000002 |  1 |  1 |            - |    128.713 |     99.626 |      62.072 | 
       917 |   2020/06/01 06:13:31.800 |                91800 |  0.9420396 |  0.1229935 |  0.3055494 |  0.0638194 |  19.072766 |  34.054451 | 166.358335 |   -0.01268 |   -0.02073 |    0.00081 |   -0.01344 |    0.01647 |   -0.01180 |    0.02431 |   -0.00293 |   -0.00465 |    0.00022 |   -0.00306 |    0.00367 |   -0.00273 |    0.31516 |  0.9391040 |  0.1189395 |  0.3134604 |  0.0753637 |   0.000192 |  -0.002036 |   0.000139 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.714 |     99.622 |      62.077 | 
       918 |   2020/06/01 06:13:31.900 |                91900 |  0.9420982 |  0.1229228 |  0.3053614 |  0.0639897 |  19.064250 |  34.030169 | 166.345321 |   -0.01421 |   -0.01856 |    0.00052 |   -0.01440 |    0.01398 |   -0.01200 |    0.02338 |   -0.00327 |   -0.00417 |    0.00016 |   -0.00327 |    0.00312 |   -0.00278 |    0.30388 |  0.9391375 |  0.1189283 |  0.3133641 |  0.0753646 |   0.000192 |  -0.002038 |   0.000139 |      0.000001 |     -0.000020 |      0.000002 |  1 |  1 |            - |    128.716 |     99.617 |      62.082 | 
       919 |   2020/06/01 06:13:32.000 |                92000 |  0.9421485 |  0.1228476 |  0.3051981 |  0.0641729 |  19.056410 |  34.008567 | 166.329969 |   -0.01575 |   -0.01640 |    0.00098 |   -0.01491 |    0.01147 |   -0.01281 |    0.02276 |   -0.00362 |   -0.00369 |    0.00029 |   -0.00338 |    0.00256 |   -0.00298 |    0.29665 |  0.9391709 |  0.1189171 |  0.3132678 |  0.0753655 |   0.000192 |  -0.002038 |   0.000139 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.717 |     99.611 |      62.089 | 
       920 |   2020/06/01 06:13:32.100 |                92100 |  0.9421906 |  0.1227672 |  0.3050593 |  0.0643688 |  19.049119 |  33.989653 | 166.312347 |   -0.01728 |   -0.01426 |    0.00049 |   -0.01599 |    0.00901 |   -0.01286 |    0.02241 |   -0.00396 |   -0.00322 |    0.00018 |   -0.00361 |    0.00202 |   -0.00299 |    0.29249 |  0.9392044 |  0.1189059 |  0.3131714 |  0.0753664 |   0.000193 |  -0.002040 |   0.000139 |      0.000001 |     -0.000020 |      0.000002 |  1 |  1 |            - |    128.719 |     99.606 |      62.097 | 
       921 |   2020/06/01 06:13:32.200 |                92200 |  0.9422240 |  0.1226858 |  0.3049446 |  0.0645787 |  19.042965 |  33.973292 | 166.292138 |   -0.01882 |   -0.01212 |    0.00061 |   -0.01672 |    0.00654 |   -0.01339 |    0.02239 |   -0.00430 |   -0.00275 |    0.00022 |   -0.00377 |    0.00147 |   -0.00312 |    0.29265 |  0.9392379 |  0.1188947 |  0.3130749 |  0.0753673 |   0.000193 |  -0.002040 |   0.000139 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.720 |     99.599 |      62.106 | 
       922 |   2020/06/01 06:13:32.300 |                92300 |  0.9422491 |  0.1226001 |  0.3048541 |  0.0648016 |  19.037506 |  33.959562 | 166.269581 |   -0.02035 |   -0.01000 |    0.00035 |   -0.01767 |    0.00409 |   -0.01362 |    0.02268 |   -0.00464 |   -0.00228 |    0.00017 |   -0.00398 |    0.00093 |   -0.00318 |    0.29637 |  0.9392715 |  0.1188834 |  0.3129784 |  0.0753682 |   0.000193 |  -0.002042 |   0.000140 |      0.000001 |     -0.000020 |      0.000002 |  1 |  1 |            - |    128.721 |     99.593 |      62.116 | 
       923 |   2020/06/01 06:13:32.400 |                92400 |  0.9422661 |  0.1225093 |  0.3047879 |  0.0650373 |  19.032608 |  33.948476 | 166.244750 |   -0.02189 |   -0.00788 |    0.00089 |   -0.01815 |    0.00162 |   -0.01450 |    0.02328 |   -0.00498 |   -0.00181 |    0.00031 |   -0.00407 |    0.00038 |   -0.00339 |    0.30441 |  0.9393050 |  0.1188722 |  0.3128819 |  0.0753691 |   0.000193 |  -0.002042 |   0.000140 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.723 |     99.586 |      62.127 | 
       924 |   2020/06/01 06:13:32.500 |                92500 |  0.9422754 |  0.1224105 |  0.3047459 |  0.0652850 |  19.027857 |  33.940105 | 166.217869 |   -0.02342 |   -0.00578 |    0.00083 |   -0.01898 |   -0.00081 |   -0.01489 |    0.02414 |   -0.00533 |   -0.00135 |    0.00031 |   -0.00425 |   -0.00016 |   -0.00349 |    0.31528 |  0.9393385 |  0.1188609 |  0.3127852 |  0.0753700 |   0.000193 |  -0.002044 |   0.000140 |      0.000001 |     -0.000020 |      0.000002 |  1 |  1 |            - |    128.724 |     99.580 |      62.139 | 
       925 |   2020/06/01 06:13:32.600 |                92600 |  0.9422764 |  0.1223086 |  0.3047277 |  0.0655461 |  19.023948 |  33.934287 | 166.188563 |   -0.02496 |   -0.00369 |    0.00077 |   -0.01983 |   -0.00323 |   -0.01528 |    0.02524 |   -0.00567 |   -0.00089 |    0.00031 |   -0.00443 |   -0.00069 |   -0.00359 |    0.32912 |  0.9393720 |  0.1188497 |  0.3126886 |  0.0753709 |   0.000193 |  -0.002044 |   0.000140 |     -0.000000 |     -0.000001 |      0.000001 |  1 |  1 |            - |    128.725 |     99.572 |      62.152 | 
