          1198261.879 |      0.098 |    4668.71 |   -1.967484 |  -0.002 |          1198261.877
          1198261.947 |      0.098 |    4667.37 |   -2.019621 |  -0.000 |          1198261.947
          1198262.016 |      0.098 |    4666.13 |   -2.019621 |  -0.004 |          1198262.007
          1198262.083 |      0.098 |    4664.86 |   -2.102712 |  -0.003 |          1198262.077
          1198262.151 |      0.098 |    4663.33 |   -2.007682 |  -0.003 |          1198262.147
          1198262.219 |      0.098 |    4662.05 |   -2.007682 |  -0.003 |          1198262.217
          1198262.289 |      0.098 |    4660.76 |   -2.004693 |  -0.003 |          1198262.286
          1198262.358 |      0.098 |    4659.10 |   -2.140556 |  -0.001 |          1198262.356
          1198262.429 |      0.098 |    4657.85 |   -2.032714 |   0.001 |          1198262.426
          1198262.497 |      0.098 |    4656.36 |   -2.032714 |  -0.001 |          1198262.496
          1198262.569 |      0.098 |    4655.13 |   -1.987785 |  -0.002 |          1198262.566
          1198262.637 |      0.098 |    4653.91 |   -1.934061 |   0.000 |          1198262.636
          1198262.706 |      0.098 |    4652.34 |   -1.934061 |  -0.002 |          1198262.696
          1198262.774 |      0.098 |    4651.04 |   -2.125748 |  -0.002 |          1198262.766
          1198262.844 |      0.098 |    4649.68 |   -2.107171 |  -0.003 |          1198262.836
          1198262.911 |      0.098 |    4648.22 |   -2.107171 |  -0.003 |          1198262.906
          1198262.982 |      0.098 |    4646.96 |   -1.952903 |  -0.002 |          1198262.976
          1198263.051 |      0.098 |    4645.77 |   -1.953959 |  -0.003 |          1198263.046
          1198263.119 |      0.098 |    4644.07 |   -1.953959 |  -0.005 |          1198263.116
          1198263.187 |      0.098 |    4642.83 |   -2.164466 |  -0.004 |          1198263.186
          1198263.255 |      0.098 |    4641.56 |   -1.991330 |  -0.001 |          1198263.246
          1198263.324 |      0.098 |    4640.06 |   -1.991330 |  -0.004 |          1198263.316
          1198263.395 |      0.098 |    4638.79 |   -1.983805 |  -0.002 |          1198263.386
          1198263.463 |      0.098 |    4637.53 |   -1.976269 |  -0.003 |          1198263.456
          1198263.534 |      0.098 |    4635.93 |   -2.065386 |  -0.002 |          1198263.526
          1198263.603 |      0.098 |    4634.69 |   -2.065386 |  -0.002 |          1198263.596
          1198263.671 |      0.098 |    4633.47 |   -1.995272 |  -0.004 |          1198263.666
          1198263.739 |      0.098 |    4631.89 |   -2.032719 |  -0.003 |          1198263.736
          1198263.807 |      0.098 |    4630.67 |   -2.032719 |  -0.002 |          1198263.806
          1198263.875 |      0.098 |    4629.49 |   -1.913970 |  -0.001 |          1198263.866
          1198263.943 |      0.098 |    4628.02 |   -2.072131 |  -0.002 |          1198263.936
          1198264.011 |      0.098 |    4626.48 |   -2.072131 |  -0.004 |          1198264.006
          1198264.081 |      0.098 |    4625.20 |   -2.101686 |  -0.003 |          1198264.076
          1198264.149 |      0.098 |    4624.01 |   -1.990908 |  -0.006 |          1198264.146
          1198264.217 |      0.098 |    4622.81 |   -1.990908 |  -0.006 |          1198264.216
          1198264.286 |      0.098 |    4621.26 |   -1.862258 |  -0.006 |          1198264.286
          1198264.356 |      0.098 |    4619.87 |   -2.101686 |  -0.005 |          1198264.356
          1198264.424 |      0.098 |    4618.52 |   -2.101686 |  -0.003 |          1198264.416
          1198264.492 |      0.098 |    4616.98 |   -2.119422 |  -0.004 |          1198264.486
          1198264.560 |      0.098 |    4615.72 |   -2.057438 |  -0.004 |          1198264.556
          1198264.628 |      0.098 |    4614.61 |   -1.815241 |  -0.003 |          1198264.626
          1198264.696 |      0.098 |    4613.46 |   -1.815241 |  -0.004 |          1198264.695
          1198264.764 |      0.098 |    4611.82 |   -1.928275 |  -0.006 |          1198264.755
          1198264.832 |      0.098 |    4610.60 |   -2.120407 |  -0.002 |          1198264.825
          1198264.902 |      0.098 |    4609.20 |   -2.120407 |  -0.004 |          1198264.895
          1198264.971 |      0.098 |    4607.91 |   -2.051435 |  -0.004 |          1198264.965
          1198265.039 |      0.098 |    4606.44 |   -1.955864 |  -0.003 |          1198265.035
          1198265.108 |      0.098 |    4605.18 |   -1.955864 |  -0.003 |          1198265.105
          1198265.176 |      0.098 |    4603.91 |   -2.005547 |  -0.002 |          1198265.175
          1198265.244 |      0.098 |    4602.67 |   -1.928450 |  -0.006 |          1198265.235
          1198265.312 |      0.098 |    4601.04 |   -1.928450 |  -0.005 |          1198265.305
          1198265.380 |      0.098 |    4599.73 |   -2.070156 |  -0.004 |          1198265.375
          1198265.448 |      0.098 |    4598.51 |   -2.095639 |  -0.003 |          1198265.445
          1198265.515 |      0.098 |    4597.32 |   -2.095639 |  -0.002 |          1198265.505
          1198265.583 |      0.098 |    4596.07 |   -1.865990 |  -0.005 |          1198265.575
          1198265.651 |      0.098 |    4594.53 |   -2.025817 |   0.000 |          1198265.645
          1198265.719 |      0.098 |    4593.19 |   -2.025817 |  -0.000 |          1198265.715
          1198265.787 |      0.098 |    4591.81 |   -2.039441 |  -0.003 |          1198265.785
          1198265.855 |      0.098 |    4590.54 |   -2.108588 |  -0.003 |          1198265.845
          1198265.923 |      0.098 |    4589.30 |   -2.108588 |  -0.004 |          1198265.915
          1198265.994 |      0.098 |    4587.88 |   -1.911859 |  -0.005 |          1198265.985
          1198266.062 |      0.098 |    4586.63 |   -1.895191 |  -0.004 |          1198266.055
          1198266.132 |      0.098 |    4585.26 |   -2.094359 |  -0.003 |          1198266.125
          1198266.200 |      0.098 |    4583.70 |   -2.094359 |  -0.004 |          1198266.195
          1198266.269 |      0.098 |    4582.42 |   -2.017165 |  -0.001 |          1198266.265
          1198266.337 |      0.098 |    4581.12 |   -2.014332 |  -0.003 |          1198266.335
          1198266.407 |      0.098 |    4579.90 |   -2.014332 |  -0.000 |          1198266.405
          1198266.475 |      0.098 |    4578.48 |   -1.912509 |  -0.004 |          1198266.475
          1198266.543 |      0.098 |    4577.14 |   -1.989319 |  -0.001 |          1198266.535
          1198266.611 |      0.098 |    4575.81 |   -1.989319 |  -0.004 |          1198266.605
          1198266.682 |      0.098 |    4574.44 |   -2.094359 |  -0.008 |          1198266.675
          1198266.750 |      0.098 |    4572.91 |   -2.037755 |  -0.006 |          1198266.745
          1198266.820 |      0.098 |    4571.72 |   -2.037755 |  -0.005 |          1198266.815
          1198266.888 |      0.098 |    4570.50 |   -1.899098 |  -0.005 |          1198266.885
          1198266.957 |      0.098 |    4569.25 |   -1.904051 |  -0.006 |          1198266.955
